Timestamp,Source_IP,Destination_IP,Protocol,Source_Port,Destination_Port,Packet_Size
2026-09-23 22:57:54,4.150.223.100,192.168.0.9,TCP,443,62216,148
2026-09-23 22:57:54,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:57:54,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:54,192.168.0.9,35.80.170.240,TCP,58082,443,55
2026-09-23 22:57:55,35.80.170.240,192.168.0.9,TCP,443,58082,58
2026-09-23 22:57:56,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:57:57,35.237.69.59,192.168.0.9,TCP,443,60403,187
2026-09-23 22:57:57,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:57:57,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:57:57,192.168.0.1,192.168.0.9,OTHER,,,102
2026-09-23 22:57:57,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:57,35.237.69.59,192.168.0.9,TCP,443,60403,254
2026-09-23 22:57:57,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:57:57,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:57:57,192.168.0.9,35.237.69.59,TCP,60403,443,5323
2026-09-23 22:57:57,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:57,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:57,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:57:57,35.237.69.59,192.168.0.9,TCP,443,60403,482
2026-09-23 22:57:57,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:57:58,192.168.0.1,192.168.0.9,OTHER,,,102
2026-09-23 22:57:58,192.168.0.1,192.168.0.255,UDP,46510,7151,148
2026-09-23 22:57:58,192.168.0.1,192.168.0.255,UDP,39111,7151,131
2026-09-23 22:57:58,192.168.0.1,192.168.0.255,UDP,46627,7151,148
2026-09-23 22:57:58,192.168.0.1,192.168.0.255,UDP,37920,7151,131
2026-09-23 22:57:58,192.168.0.1,192.168.0.255,UDP,46581,7151,148
2026-09-23 22:57:58,192.168.0.1,192.168.0.255,UDP,41886,7151,131
2026-09-23 22:57:58,192.168.0.1,192.168.0.255,UDP,44261,7151,148
2026-09-23 22:57:58,192.168.0.1,192.168.0.255,UDP,46401,7151,131
2026-09-23 22:57:58,192.168.0.1,192.168.0.255,UDP,39936,7151,148
2026-09-23 22:57:58,192.168.0.1,192.168.0.255,UDP,49184,7151,131
2026-09-23 22:57:58,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:57:58,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:57:59,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:57:59,4.150.223.100,192.168.0.9,TCP,443,62216,148
2026-09-23 22:57:59,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:58:01,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:01,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:02,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:02,35.237.69.59,192.168.0.9,TCP,443,60403,257
2026-09-23 22:58:02,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:02,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:58:02,35.237.69.59,192.168.0.9,TCP,443,60403,188
2026-09-23 22:58:02,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:02,192.168.0.9,35.237.69.59,TCP,60403,443,5325
2026-09-23 22:58:03,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:03,35.237.69.59,192.168.0.9,TCP,443,60403,236
2026-09-23 22:58:03,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:58:03,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:03,192.168.0.100,224.0.0.251,UDP,5353,5353,152
2026-09-23 22:58:03,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:58:03,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:04,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:04,4.150.223.100,192.168.0.9,TCP,443,62216,148
2026-09-23 22:58:04,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:58:04,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:06,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:06,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:07,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:07,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:07,35.237.69.59,192.168.0.9,TCP,443,60403,255
2026-09-23 22:58:07,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:07,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:07,192.168.0.9,35.237.69.59,TCP,60403,443,5324
2026-09-23 22:58:07,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:07,35.237.69.59,192.168.0.9,TCP,443,60403,258
2026-09-23 22:58:07,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:08,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:58:08,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:09,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:09,4.150.223.100,192.168.0.9,TCP,443,62216,151
2026-09-23 22:58:09,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:58:09,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:10,192.168.0.9,142.250.82.223,UDP,56535,3478,162
2026-09-23 22:58:10,142.250.82.223,192.168.0.9,UDP,3478,56535,110
2026-09-23 22:58:11,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:58:12,35.237.69.59,192.168.0.9,TCP,443,60403,183
2026-09-23 22:58:12,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:12,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:12,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:12,35.237.69.59,192.168.0.9,TCP,443,60403,258
2026-09-23 22:58:12,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:58:12,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:12,192.168.0.9,35.237.69.59,TCP,60403,443,5324
2026-09-23 22:58:12,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:12,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:12,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:12,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:12,35.237.69.59,192.168.0.9,TCP,443,60403,235
2026-09-23 22:58:12,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:13,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:58:13,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:14,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:14,4.150.223.100,192.168.0.9,TCP,443,62216,148
2026-09-23 22:58:14,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:58:16,192.168.0.9,142.250.82.211,UDP,59935,3478,162
2026-09-23 22:58:16,142.250.82.211,192.168.0.9,UDP,3478,59935,110
2026-09-23 22:58:16,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:16,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:17,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:17,35.237.69.59,192.168.0.9,TCP,443,60403,254
2026-09-23 22:58:17,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:17,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:58:17,35.237.69.59,192.168.0.9,TCP,443,60403,182
2026-09-23 22:58:17,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:17,192.168.0.9,35.237.69.59,TCP,60403,443,5324
2026-09-23 22:58:17,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:17,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:17,35.237.69.59,192.168.0.9,TCP,443,60403,234
2026-09-23 22:58:17,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:58:18,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:18,192.168.0.9,35.237.69.59,TCP,64515,443,55
2026-09-23 22:58:18,35.237.69.59,192.168.0.9,TCP,443,64515,70
2026-09-23 22:58:18,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:58:18,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:19,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:19,4.150.223.100,192.168.0.9,TCP,443,62216,148
2026-09-23 22:58:19,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:58:19,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:21,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:21,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:22,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:22,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:22,35.237.69.59,192.168.0.9,TCP,443,60403,258
2026-09-23 22:58:22,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:22,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:22,192.168.0.9,35.237.69.59,TCP,60403,443,5323
2026-09-23 22:58:22,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:22,35.237.69.59,192.168.0.9,TCP,443,60403,254
2026-09-23 22:58:22,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:23,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:58:23,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:24,192.168.0.100,224.0.0.251,UDP,5353,5353,152
2026-09-23 22:58:24,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:24,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:58:24,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:58:24,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:25,192.168.0.9,192.168.0.1,UDP,52902,53,85
2026-09-23 22:58:25,192.168.0.9,192.168.0.1,UDP,62930,53,85
2026-09-23 22:58:25,192.168.0.9,192.168.0.1,UDP,50476,53,85
2026-09-23 22:58:25,192.168.0.1,192.168.0.9,UDP,53,52902,246
2026-09-23 22:58:25,192.168.0.1,192.168.0.9,UDP,53,62930,141
2026-09-23 22:58:25,192.168.0.1,192.168.0.9,UDP,53,50476,117
2026-09-23 22:58:26,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:58:27,35.237.69.59,192.168.0.9,TCP,443,60403,183
2026-09-23 22:58:27,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:27,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:27,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:27,35.237.69.59,192.168.0.9,TCP,443,60403,258
2026-09-23 22:58:27,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:58:27,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:27,192.168.0.9,35.237.69.59,TCP,60403,443,5325
2026-09-23 22:58:27,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:27,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:27,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:27,35.237.69.59,192.168.0.9,TCP,443,60403,231
2026-09-23 22:58:27,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:28,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:58:28,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:29,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:29,4.150.223.100,192.168.0.9,TCP,443,62216,148
2026-09-23 22:58:29,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:58:31,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:31,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:32,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:32,35.237.69.59,192.168.0.9,TCP,443,60403,502
2026-09-23 22:58:32,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:32,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:58:32,35.237.69.59,192.168.0.9,TCP,443,60403,183
2026-09-23 22:58:32,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:32,192.168.0.9,35.237.69.59,TCP,60403,443,5325
2026-09-23 22:58:33,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:33,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:33,35.237.69.59,192.168.0.9,TCP,443,60403,233
2026-09-23 22:58:33,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:58:33,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:33,192.168.0.9,13.32.251.52,TCP,58884,443,55
2026-09-23 22:58:33,13.32.251.52,192.168.0.9,TCP,443,58884,70
2026-09-23 22:58:33,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:58:33,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:34,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:34,4.150.223.100,192.168.0.9,TCP,443,62216,148
2026-09-23 22:58:34,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:58:34,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:35,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:58:35,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:35,35.237.69.59,192.168.0.9,TCP,443,60403,204
2026-09-23 22:58:35,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:35,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:35,192.168.0.9,142.250.82.223,UDP,56535,3478,162
2026-09-23 22:58:35,142.250.82.223,192.168.0.9,UDP,3478,56535,110
2026-09-23 22:58:35,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:35,35.237.69.59,192.168.0.9,TCP,443,60403,234
2026-09-23 22:58:35,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:35,192.168.0.9,35.237.69.59,TCP,60403,443,5324
2026-09-23 22:58:36,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:36,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:36,35.237.69.59,192.168.0.9,TCP,443,60403,231
2026-09-23 22:58:36,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:36,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:36,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:37,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:37,35.237.69.59,192.168.0.9,TCP,443,60403,254
2026-09-23 22:58:37,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:37,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:58:37,192.168.0.9,4.150.223.100,TCP,62216,443,6568
2026-09-23 22:58:37,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:37,192.168.0.9,35.237.69.59,TCP,60403,443,5324
2026-09-23 22:58:37,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:37,4.150.223.100,192.168.0.9,TCP,443,62216,89
2026-09-23 22:58:37,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:58:37,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:37,35.237.69.59,192.168.0.9,TCP,443,60403,258
2026-09-23 22:58:37,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:37,4.150.223.100,192.168.0.9,TCP,443,62216,148
2026-09-23 22:58:37,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:58:41,192.168.0.9,142.250.82.211,UDP,59935,3478,162
2026-09-23 22:58:41,142.250.82.211,192.168.0.9,UDP,3478,59935,110
2026-09-23 22:58:41,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:58:42,35.237.69.59,192.168.0.9,TCP,443,60403,183
2026-09-23 22:58:42,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:42,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:42,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:42,35.237.69.59,192.168.0.9,TCP,443,60403,254
2026-09-23 22:58:42,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:58:42,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:42,192.168.0.9,35.237.69.59,TCP,60403,443,5325
2026-09-23 22:58:42,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:42,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:42,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:42,35.237.69.59,192.168.0.9,TCP,443,60403,230
2026-09-23 22:58:42,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:43,192.168.0.9,4.150.223.100,TCP,62216,443,166
2026-09-23 22:58:43,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:44,192.168.0.100,224.0.0.251,UDP,5353,5353,152
2026-09-23 22:58:44,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:44,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:58:44,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:58:44,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:46,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:46,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:47,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:47,35.237.69.59,192.168.0.9,TCP,443,60403,254
2026-09-23 22:58:47,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:47,192.168.0.1,192.168.0.9,OTHER,,,102
2026-09-23 22:58:47,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:58:47,35.237.69.59,192.168.0.9,TCP,443,60403,184
2026-09-23 22:58:47,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:58:47,192.168.0.9,35.237.69.59,TCP,60403,443,5326
2026-09-23 22:58:48,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:48,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:48,35.237.69.59,192.168.0.9,TCP,443,60403,231
2026-09-23 22:58:48,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:58:48,192.168.0.1,192.168.0.9,OTHER,,,102
2026-09-23 22:58:48,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:48,192.168.0.9,4.150.223.100,TCP,62216,443,166
2026-09-23 22:58:48,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:49,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:49,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:58:49,192.168.0.9,4.150.223.100,TCP,62216,443,54
2026-09-23 22:58:51,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:51,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:52,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:52,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:52,35.237.69.59,192.168.0.9,TCP,443,60403,258
2026-09-23 22:58:52,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:52,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:52,192.168.0.9,35.237.69.59,TCP,60403,443,5326
2026-09-23 22:58:52,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:52,35.237.69.59,192.168.0.9,TCP,443,60403,255
2026-09-23 22:58:53,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:53,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:58:53,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:54,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:54,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:58:54,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:58:54,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:56,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:58:57,35.237.69.59,192.168.0.9,TCP,443,60403,183
2026-09-23 22:58:57,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:57,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:58:57,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:57,35.237.69.59,192.168.0.9,TCP,443,60403,254
2026-09-23 22:58:57,192.168.0.9,35.237.69.59,TCP,60403,443,89
2026-09-23 22:58:57,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:58:57,192.168.0.9,35.237.69.59,TCP,60403,443,5324
2026-09-23 22:58:57,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:57,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:58:57,35.237.69.59,192.168.0.9,TCP,443,60403,234
2026-09-23 22:58:57,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:58:58,192.168.0.9,4.150.223.100,TCP,62216,443,167
2026-09-23 22:58:58,192.168.0.9,4.150.223.100,TCP,62216,443,3326
2026-09-23 22:58:58,192.168.0.1,192.168.0.255,UDP,60924,7151,148
2026-09-23 22:58:58,192.168.0.1,192.168.0.255,UDP,33548,7151,131
2026-09-23 22:58:58,192.168.0.1,192.168.0.255,UDP,44580,7151,148
2026-09-23 22:58:58,192.168.0.1,192.168.0.255,UDP,42482,7151,131
2026-09-23 22:58:58,192.168.0.1,192.168.0.255,UDP,50837,7151,148
2026-09-23 22:58:58,192.168.0.1,192.168.0.255,UDP,51902,7151,131
2026-09-23 22:58:58,192.168.0.1,192.168.0.255,UDP,59614,7151,148
2026-09-23 22:58:58,192.168.0.1,192.168.0.255,UDP,57265,7151,131
2026-09-23 22:58:58,192.168.0.1,192.168.0.255,UDP,51582,7151,148
2026-09-23 22:58:59,192.168.0.1,192.168.0.255,UDP,58714,7151,131
2026-09-23 22:58:59,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:58:59,4.150.223.100,192.168.0.9,TCP,443,62216,153
2026-09-23 22:58:59,192.168.0.9,4.150.223.100,TCP,62216,443,89
2026-09-23 22:58:59,4.150.223.100,192.168.0.9,TCP,443,62216,54
2026-09-23 22:59:00,192.168.0.9,142.250.82.223,UDP,56535,3478,162
2026-09-23 22:59:00,142.250.82.223,192.168.0.9,UDP,3478,56535,110
2026-09-23 22:59:01,192.168.0.9,34.209.31.72,TCP,49282,443,66
2026-09-23 22:59:01,192.168.0.9,35.237.69.59,TCP,60403,443,144
2026-09-23 22:59:01,192.168.0.9,35.237.69.59,TCP,60403,443,844
2026-09-23 22:59:01,192.168.0.9,34.209.31.72,TCP,60857,443,66
2026-09-23 22:59:01,34.209.31.72,192.168.0.9,TCP,443,49282,70
2026-09-23 22:59:01,192.168.0.9,34.209.31.72,TCP,49282,443,54
2026-09-23 22:59:01,192.168.0.9,34.209.31.72,TCP,49282,443,2000
2026-09-23 22:59:02,35.237.69.59,192.168.0.9,TCP,443,60403,58
2026-09-23 22:59:02,35.237.69.59,192.168.0.9,TCP,443,60403,507
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,49282,58
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,49282,1498
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,49282,1498
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,49282,443,54
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,49282,1446
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,49282,443,180
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,49282,443,153
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,49282,443,395
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,49282,443,398
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,60857,70
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,60857,443,54
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,60857,443,2000
2026-09-23 22:59:02,192.168.0.9,35.237.69.59,TCP,60403,443,54
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,49282,262
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,49282,136
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,49282,443,54
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,49282,443,92
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,49282,455
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,49282,96
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,49282,443,54
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,60857,58
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,60857,58
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,60857,1498
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,60857,1498
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,60857,1446
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,60857,443,54
2026-09-23 22:59:02,192.168.0.9,34.209.31.72,TCP,60857,443,180
2026-09-23 22:59:02,192.168.0.9,35.237.69.59,TCP,60403,443,148
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,60857,58
2026-09-23 22:59:02,34.209.31.72,192.168.0.9,TCP,443,60857,262
